DBN,School Name,Supportive Environment Rating,Interesting and challenging curriculum,Effective teaching and learning,Effective school assessment,Clear communication - high expectations,Teacher collaboration,"Safety, inclusivity, social-emotional growth",Resource allocation and management,"Identifying, tracking, and meeting goals",Thoughtful teacher development and evaluation,School decision evaluation and adjustment,Percent English Language Learners,Percent Students with Disabilities,Percent Self-Contained,Economic Need Index,Percent in Temp Housing,Percent HRA Eligible,Percent Asian,Percent Black,Percent Hispanic,Percent White,Principal experience at this school,Percent of teachers with 3+ years of experience,Student Attendance Rate,Percent of Students Chronically Absent,Teacher Attendance Rate,Collaborative Teachers Score,Effective School Leadership Score,Rigorous Instruction Score,Strong Family-Community Ties Score,Trust Score,Borough,District,Level 1 %,Level 2 %,Level 3 %,Level 4 %,Level 3+ %,% Tested
10X008,P.S. 008 Isaac Varian,3,4,3,3,4,4,4,4,4,4,4,0.263,0.255,0.068,0.866,0.205,0.772,0.044000000000000004,0.079,0.799,0.063,2.7,0.8270000000000001,0.915,0.32799999999999996,0.946,4.38,3.57,3.93,3.33,3.74,Bronx,10,33.26530457,36.53061295,23.26530647,6.938775539,30.20408249,0.48951048951048953
10X009,P.S. 9 Ryer Avenue Elementary School,2,4,3,3,3,3,3,4,3,4,3,0.344,0.24,0.091,0.961,0.344,0.9109999999999999,0.013999999999999999,0.14800000000000002,0.81,0.01,8.8,0.843,0.904,0.391,0.9570000000000001,3.91,3.68,3.81,2.91,3.44,Bronx,10,39.09574509,31.38297844,21.27659607,8.244680405,29.52127647,0.48267008985879334
10X015,P.S. X015 Institute for Environmental Learning,3,3,3,3,3,3,4,3,3,3,3,0.098,0.19399999999999998,0.023,0.863,0.177,0.752,0.01,0.115,0.863,0.002,8.4,0.9059999999999999,0.945,0.155,0.9440000000000001,3.57,3.5,3.63,3.71,3.73,Bronx,10,16.50793648,36.82539749,32.38095093,14.28571415,46.66666794,0.65625
10X020,"P.S./M.S. 20 P.O.George J. Werdann, III",2,4,3,2,3,3,3,3,3,3,3,0.24600000000000002,0.267,0.09,0.877,0.16899999999999998,0.795,0.094,0.10800000000000001,0.7240000000000001,0.054000000000000006,1.0,0.688,0.912,0.32799999999999996,0.956,2.33,2.68,3.1,2.06,2.08,Bronx,10,30.22222137,40.44444275,22.07407379,7.259259224,29.33333397,0.6404174573055028
10X023,P.S. 023 The New Children's School,2,3,2,3,3,3,3,3,3,3,3,0.21,0.276,0.127,0.9570000000000001,0.364,0.898,0.005,0.35100000000000003,0.631,0.009000000000000001,8.8,0.907,0.9009999999999999,0.395,0.961,3.47,3.61,3.03,3.42,3.83,Bronx,10,37.62376404,45.04950333,14.85148525,2.475247622,17.32673264,0.45701357466063347
10X024,P.S. 024 Spuyten Duyvil,3,3,3,3,3,3,3,3,3,3,3,0.045,0.138,0.017,0.267,0.042,0.193,0.08900000000000001,0.063,0.424,0.37799999999999995,1.7,0.82,0.948,0.11199999999999999,0.97,3.78,3.64,3.71,3.77,1.77,Bronx,10,7.38916254,19.95073891,36.69950867,35.96059036,72.66009521,0.44371584699453553
10X032,P.S. 032 Belmont,2,4,4,4,4,4,4,4,4,4,4,0.17600000000000002,0.255,0.098,0.955,0.293,0.9009999999999999,0.008,0.218,0.745,0.023,3.3,0.6709999999999999,0.905,0.40299999999999997,0.96,4.32,3.64,4.46,3.59,4.07,Bronx,10,38.75968933,38.50129318,19.37984467,3.359173059,22.73901749,0.49362244897959184
10X033,P.S. 033 Timothy Dwight,2,4,3,3,4,3,3,4,3,4,4,0.264,0.218,0.102,0.958,0.179,0.914,0.01,0.11199999999999999,0.853,0.012,13.0,0.863,0.912,0.364,0.95,3.18,3.75,3.73,2.7,2.57,Bronx,10,33.08270645,37.34335709,23.80952454,5.764410973,29.57393456,0.461271676300578
10X037,P.S. X037 - Multiple Intelligence School,2,4,3,4,3,4,3,4,3,4,3,0.153,0.297,0.128,0.867,0.243,0.8240000000000001,0.019,0.217,0.732,0.019,11.0,0.8,0.9009999999999999,0.406,0.97,4.77,4.16,4.46,3.98,4.42,Bronx,10,31.14355278,40.63260269,19.22141075,9.002432823,28.22384453,0.6362229102167183
10X045,Thomas C. Giordano Middle School 45,2,3,2,2,3,3,3,3,3,3,3,0.201,0.179,0.063,0.9420000000000001,0.19399999999999998,0.875,0.02,0.155,0.773,0.044000000000000004,13.0,0.767,0.905,0.34700000000000003,0.951,3.55,3.44,2.54,3.08,3.89,Bronx,10,30.87349319,38.253013609999996,22.4397583,8.433734894,30.87349319,0.9352112676056338
10X046,P.S. 046 Edgar Allan Poe,2,3,2,2,3,3,3,3,3,3,3,0.39399999999999996,0.25,0.12300000000000001,0.951,0.315,0.8740000000000001,0.022000000000000002,0.128,0.8170000000000001,0.026000000000000002,9.6,0.821,0.91,0.38,0.956,3.0,3.16,2.61,2.65,3.13,Bronx,10,47.24061966,30.46357536,17.66004372,4.635761738,22.29580498,0.49185667752442996
10X051,P.S. 051 Bronx New School,4,4,3,4,4,3,3,3,3,4,3,0.04,0.166,0.0,0.833,0.151,0.7340000000000001,0.02,0.37200000000000005,0.588,0.02,3.0,0.5710000000000001,0.935,0.221,0.961,3.85,3.65,4.15,3.89,4.01,Bronx,10,33.33333206,38.46154022,23.07692337,5.128205299,28.20512772,0.39195979899497485
10X054,P.S./I.S. 54,3,3,3,3,4,3,3,3,3,3,3,0.259,0.215,0.12,0.95,0.306,0.9,0.025,0.248,0.718,0.005,4.9,0.6940000000000001,0.922,0.307,0.971,3.86,3.79,3.6,3.98,3.99,Bronx,10,38.91891861,41.62162018,17.29729652,2.162162066,19.4594593,0.42824074074074076
10X056,P.S. 056 Norwood Heights,4,4,4,4,4,4,4,4,4,4,4,0.172,0.266,0.077,0.904,0.243,0.807,0.207,0.07400000000000001,0.639,0.06,3.0,0.875,0.927,0.256,0.96,4.63,4.33,4.91,3.89,4.52,Bronx,10,22.56097603,25.30487823,33.841465,18.29268265,52.13414764,0.4659090909090909
10X059,P.S. 059 The Community School of Technology,3,4,3,3,3,3,4,4,3,4,4,0.188,0.317,0.168,0.968,0.33299999999999996,0.915,0.01,0.315,0.652,0.008,6.8,0.833,0.902,0.397,0.96,3.61,4.22,3.78,4.01,3.42,Bronx,10,41.48147964,41.11111069,15.55555534,1.851851821,17.40740776,0.5222437137330754
10X080,J.H.S. 080 The Mosholu Parkway,3,3,3,3,3,3,3,4,3,3,3,0.336,0.233,0.1,0.893,0.285,0.802,0.124,0.13,0.687,0.049,6.2,0.24,0.9279999999999999,0.243,0.961,3.19,3.68,3.54,2.62,3.15,Bronx,10,40.57052231,27.73375511,22.34548378,9.350237846,31.69572067,0.9131693198263386
10X081,P.S. 081 Robert J. Christen,3,4,3,4,4,4,4,4,4,4,4,0.092,0.185,0.065,0.418,0.073,0.33399999999999996,0.073,0.08,0.531,0.284,5.8,0.7879999999999999,0.927,0.244,0.9620000000000001,4.65,4.06,4.47,4.4,4.16,Bronx,10,5.284553051,24.39024353,46.74796677,23.57723618,70.32520294,0.3393103448275862
10X085,P.S. 085 Great Expectations,3,3,3,3,3,3,3,3,3,3,3,0.299,0.22699999999999998,0.06,0.9570000000000001,0.252,0.902,0.01,0.27,0.7120000000000001,0.003,11.8,0.753,0.92,0.315,0.951,3.78,3.64,3.71,3.77,3.82,Bronx,10,49.65357971,33.02540588,14.78060055,2.540415764,17.32101631,0.49372862029646525
10X086,P.S. 086 Kingsbridge Heights,3,4,3,3,4,4,4,4,4,4,4,0.33799999999999997,0.212,0.068,0.924,0.27699999999999997,0.835,0.038,0.064,0.8740000000000001,0.017,6.5,0.701,0.93,0.24100000000000002,0.951,4.6,4.36,4.1,3.72,4.09,Bronx,10,29.15254211,31.18644142,25.64971733,14.01129913,39.66101837,0.5432780847145487
10X091,P.S. 091 Bronx,2,3,3,3,4,3,4,4,3,3,2,0.39299999999999996,0.22,0.094,0.9520000000000001,0.382,0.8909999999999999,0.04,0.16899999999999998,0.752,0.018000000000000002,8.0,0.726,0.9159999999999999,0.322,0.9620000000000001,2.48,2.75,3.26,2.7,2.3,Bronx,10,35.48387146,36.07038116,21.9941349,6.451612949,28.44574738,0.469050894085282
10X094,P.S. 094 Kings College School,2,3,3,3,4,3,4,3,3,3,3,0.265,0.231,0.091,0.92,0.275,0.8340000000000001,0.09,0.174,0.6779999999999999,0.03,13.0,0.7959999999999999,0.9059999999999999,0.39799999999999996,0.9470000000000001,3.41,3.48,3.3,3.53,3.86,Bronx,10,42.64972687,35.20870972,18.33030891,3.811252356,22.14156151,0.43695479777954005
10X095,P.S. 095 Sheila Mencher,2,4,3,3,4,4,3,3,3,4,4,0.17800000000000002,0.203,0.07200000000000001,0.868,0.23399999999999999,0.773,0.062,0.171,0.7,0.047,11.0,0.747,0.9159999999999999,0.318,0.9570000000000001,3.78,3.64,3.71,3.77,3.62,Bronx,10,24.53051567,36.97183228,27.23004723,11.26760578,38.49765396,0.6614906832298136
10X118,J.H.S. 118 William W. Niles,2,3,3,3,3,2,4,3,3,3,3,0.107,0.231,0.083,0.8809999999999999,0.215,0.78,0.14800000000000002,0.22,0.597,0.027999999999999997,8.6,0.696,0.9109999999999999,0.3,0.961,2.12,2.74,3.21,2.14,2.49,Bronx,10,25.7035656,24.76547813,27.11069489,22.42026329,49.53095627,0.9080068143100511
10X141,Riverdale / Kingsbridge Academy (Middle School / H,3,3,3,3,4,3,4,3,3,3,3,0.075,0.196,0.079,0.442,0.105,0.36200000000000004,0.075,0.083,0.557,0.26,11.0,0.866,0.956,0.08900000000000001,0.963,3.33,3.26,3.24,3.83,3.11,Bronx,10,20.7261734,26.0211792,29.65204239,23.60060501,53.2526474,0.8431122448979592
10X159,P.S. 159 Luis Munoz Marin Biling,3,2,2,3,4,3,4,3,2,3,2,0.26899999999999996,0.145,0.016,0.9259999999999999,0.26899999999999996,0.85,0.0,0.13,0.8390000000000001,0.021,11.5,0.867,0.915,0.303,0.9570000000000001,4.02,3.35,3.02,4.55,4.76,Bronx,10,14.77272701,29.54545403,44.31818008,11.36363602,55.68181992,0.45595854922279794
10X205,P.S. 205 Fiorello LaGuardia,2,3,3,3,3,3,3,3,3,4,3,0.256,0.223,0.047,0.9520000000000001,0.225,0.894,0.021,0.124,0.7929999999999999,0.057,1.8,0.823,0.9179999999999999,0.312,0.9520000000000001,3.78,3.64,3.71,3.77,3.7,Bronx,10,32.60869598,40.31620407,24.30830002,2.766798496,27.07509804,0.49656526005888124
10X206,I.S. 206 Ann Mersereau,3,3,3,3,3,3,3,3,3,2,2,0.319,0.33299999999999996,0.145,0.9520000000000001,0.33299999999999996,0.8740000000000001,0.019,0.13,0.836,0.005,1.8,1.0,0.904,0.377,0.9590000000000001,2.98,3.42,3.34,3.98,4.09,Bronx,10,53.37078476,35.39325714,10.67415714,0.5617977381,11.23595524,0.8599033816425121
10X225,Theatre Arts Production Company School,2,3,3,3,3,3,4,4,3,4,3,0.073,0.204,0.039,0.899,0.204,0.8009999999999999,0.01,0.267,0.6940000000000001,0.015,6.3,0.773,0.92,0.315,0.97,3.78,3.64,3.71,3.77,3.11,Bronx,10,30.857143399999998,35.42856979,25.7142849,8,33.714286799999996,0.8495145631067961
10X226,P.S. 226,2,3,3,4,3,4,3,3,3,4,3,0.26,0.17600000000000002,0.068,0.94,0.33,0.857,0.005,0.226,0.762,0.0,15.9,0.5,0.925,0.265,0.9670000000000001,3.78,3.64,3.71,3.77,2.72,Bronx,10,32.58427048,37.64044952,23.03370857,6.741572857,29.77528,0.40271493212669685
10X228,Jonas Bronck Academy,4,4,4,4,3,4,4,4,4,4,4,0.055999999999999994,0.172,0.0,0.843,0.09300000000000001,0.7390000000000001,0.067,0.138,0.75,0.022000000000000002,5.8,0.684,0.983,0.004,0.9890000000000001,4.65,4.49,4.78,3.8,4.1,Bronx,10,7.924528122,32.07546997,36.22641373,23.77358437,60,0.9888059701492538
10X243,West Bronx Academy for the Future,3,3,2,2,3,3,4,3,3,3,3,0.142,0.253,0.064,0.9,0.18899999999999997,0.794,0.011000000000000001,0.20600000000000002,0.769,0.011000000000000001,14.0,0.674,0.943,0.18100000000000002,0.961,3.56,3.56,2.62,3.13,3.74,Bronx,10,31.73431778,34.68634796,24.35424423,9.225091934,33.57933426,0.9644128113879004
10X244,The New School for Leadership and Journalism,3,3,3,3,4,3,4,4,4,4,4,0.214,0.226,0.07200000000000001,0.887,0.243,0.789,0.040999999999999995,0.126,0.8009999999999999,0.023,4.2,0.727,0.929,0.245,0.96,3.74,4.15,3.61,3.97,4.01,Bronx,10,24.28160858,36.20689774,28.01724052,11.49425316,39.51149368,0.93048128342246
10X246,P.S. 246 Poe Center,2,3,2,3,4,3,3,3,3,4,3,0.376,0.22,0.054000000000000006,0.948,0.23800000000000002,0.8759999999999999,0.034,0.083,0.833,0.040999999999999995,0.8,0.672,0.917,0.307,0.9540000000000001,2.85,2.93,2.67,3.46,2.97,Bronx,10,48.27586365,33.42174911,16.71087456,1.591511965,18.30238724,0.5122282608695652
10X254,I.S. 254,4,2,2,3,4,3,4,3,3,3,3,0.341,0.281,0.132,0.943,0.264,0.872,0.021,0.175,0.789,0.009000000000000001,5.9,0.5529999999999999,0.905,0.35,0.968,3.78,3.64,3.71,3.77,3.7,Bronx,10,38.68613052,34.54987717,17.27493858,9.489050865,26.7639904,0.8763326226012793
10X279,"P.S. 279 Captain Manuel Rivera, Jr.",3,3,3,4,3,4,4,4,3,4,3,0.299,0.205,0.08,0.955,0.355,0.866,0.037000000000000005,0.161,0.789,0.005,5.8,0.747,0.9359999999999999,0.218,0.9690000000000001,3.78,3.64,3.71,3.77,4.27,Bronx,10,32.08333206,41.25,19.30555534,7.361111164,26.66666603,0.6593406593406593
10X280,P.S./M.S. 280 Mosholu Parkway,3,4,3,4,4,4,4,4,4,4,4,0.168,0.29,0.073,0.895,0.209,0.8170000000000001,0.10400000000000001,0.078,0.752,0.059000000000000004,11.3,0.8029999999999999,0.917,0.311,0.948,4.61,3.85,4.41,3.77,4.15,Bronx,10,26.73611069,37.32638931,26.21527863,9.722222328,35.9375,0.6575342465753424
10X291,P.S. 291,3,3,3,3,4,3,4,4,4,4,4,0.27399999999999997,0.182,0.07200000000000001,0.946,0.266,0.871,0.008,0.094,0.889,0.008,15.8,0.8909999999999999,0.907,0.37,0.951,3.99,4.75,3.78,4.7,4.53,Bronx,10,22.03947449,38.81578827,28.28947449,10.85526276,39.14473724,0.47648902821316613
10X306,P.S. 306,3,3,2,2,3,2,3,3,3,3,3,0.142,0.218,0.061,0.948,0.251,0.884,0.013000000000000001,0.259,0.718,0.006999999999999999,8.7,0.87,0.9259999999999999,0.258,0.96,2.48,3.22,2.52,3.41,3.19,Bronx,10,42.29691696,31.65266037,22.96918678,3.081232548,26.05042076,0.5158959537572254
10X307,Luisa Pineiro Fuentes School of Science and Discov,3,3,3,3,3,3,3,3,3,3,3,0.392,0.21600000000000003,0.062,0.9059999999999999,0.294,0.792,0.057,0.057,0.87,0.016,6.3,0.5589999999999999,0.941,0.212,0.948,3.5,3.52,3.51,3.47,3.47,Bronx,10,36.746986390000004,34.33734894,24.09638596,4.819277287,28.91566277,0.43116883116883115
10X308,Bronx Dance Academy School,3,3,3,3,3,3,3,3,3,3,3,0.048,0.23,0.03,0.887,0.204,0.773,0.015,0.223,0.755,0.006999999999999999,10.7,0.737,0.9309999999999999,0.239,0.9690000000000001,3.78,3.64,3.71,2.73,3.4,Bronx,10,20.49180412,36.47541046,30.32786942,12.70491791,43.03278732,0.9070631970260223
10X310,P.S. 310 Marble Hill,3,4,3,3,3,4,4,4,4,4,4,0.17300000000000001,0.17,0.022000000000000002,0.885,0.318,0.804,0.013000000000000001,0.12300000000000001,0.8240000000000001,0.035,11.4,0.695,0.932,0.244,0.958,3.82,3.07,3.91,3.36,3.14,Bronx,10,32.5,37.8125,24.0625,5.625,29.6875,0.4726735598227474
10X315,P.S. 315 Lab School,3,4,3,4,4,4,4,4,4,4,4,0.157,0.221,0.06,0.945,0.17300000000000001,0.88,0.012,0.133,0.843,0.004,6.8,0.929,0.9229999999999999,0.289,0.955,4.57,4.43,4.48,4.0,3.99,Bronx,10,20.83333397,36.90476227,32.1428566,10.11904716,42.26190567,0.6746987951807228
10X331,The Bronx School of Young Leaders,4,4,3,3,4,4,4,4,3,3,3,0.196,0.22699999999999998,0.071,0.9420000000000001,0.242,0.875,0.02,0.252,0.726,0.0,9.9,0.563,0.948,0.151,0.966,4.46,4.31,4.03,4.11,4.38,Bronx,10,30.83573532,38.9048996,20.46109581,9.798271179,30.25936508,0.8484107579462102
10X340,P.S. 340,3,4,3,3,4,4,4,4,4,4,4,0.315,0.27899999999999997,0.10400000000000001,0.914,0.33399999999999996,0.8440000000000001,0.013000000000000001,0.094,0.866,0.019,3.8,0.84,0.919,0.314,0.951,4.55,4.08,4.01,3.67,4.48,Bronx,10,33.09352493,36.33093643,22.30215836,8.273381233,30.57553864,0.4426751592356688
10X342,International School for Liberal Arts,4,3,2,2,3,3,4,3,3,4,3,0.716,0.092,0.006999999999999999,0.93,0.376,0.809,0.006999999999999999,0.0,0.986,0.006999999999999999,6.3,0.75,0.953,0.086,0.976,3.78,3.64,3.71,3.77,3.74,Bronx,10,50,28.33333397,18.33333397,3.333333254,21.66666603,0.851063829787234
10X344,Ampark Neighborhood,3,3,3,3,3,3,3,3,3,3,3,0.028999999999999998,0.20800000000000002,0.045,0.499,0.11599999999999999,0.359,0.037000000000000005,0.14,0.628,0.166,0.8,0.63,0.945,0.136,0.965,3.78,3.64,3.71,3.77,4.3,Bronx,10,15.78947353,33.15789413,37.89473724,13.15789509,51.05263138,0.5013192612137203
10X360,P.S. 360,3,3,3,3,3,3,3,3,3,3,3,0.201,0.244,0.122,0.8909999999999999,0.226,0.8170000000000001,0.018000000000000002,0.113,0.8370000000000001,0.032,3.8,0.634,0.9109999999999999,0.374,0.9540000000000001,3.65,3.48,3.57,2.99,3.8,Bronx,10,36.21621704,22.70270348,33.51351166,7.567567348,41.08108139,0.417607223476298
10X363,Academy For Personal Leadership And Excellence,3,4,3,3,4,3,3,4,3,3,3,0.336,0.257,0.063,0.935,0.226,0.851,0.016,0.102,0.865,0.011000000000000001,8.0,0.774,0.9279999999999999,0.24600000000000002,0.96,3.78,3.64,3.71,3.77,4.01,Bronx,10,38.44621658,38.24701309,18.92430305,4.382470131,23.30677223,0.9012567324955116
10X368,In-Tech Academy (M.S. / High School 368),3,4,3,3,4,3,4,3,3,3,3,0.20600000000000002,0.19399999999999998,0.08800000000000001,0.833,0.22699999999999998,0.735,0.038,0.077,0.852,0.023,3.0,0.866,0.93,0.228,0.966,3.78,3.64,3.71,3.77,2.87,Bronx,10,29.33333397,32.66666794,23.55555534,14.44444466,38,0.9375
10X382,"Elementary School for Math, Science, and Technolog",2,3,3,3,3,3,3,3,3,3,3,0.341,0.161,0.0,0.965,0.39899999999999997,0.894,0.0,0.223,0.769,0.0,10.0,0.9470000000000001,0.922,0.29100000000000004,0.966,3.4,3.77,3.55,2.74,3.85,Bronx,10,41.72661972,35.25179672,20.14388466,2.877697945,23.02158356,0.5091575091575091
10X386,School for Environmental Citizenship,3,3,3,3,3,3,3,4,3,3,3,0.382,0.19,0.048,0.975,0.39,0.92,0.004,0.129,0.8540000000000001,0.013000000000000001,4.6,0.723,0.9329999999999999,0.218,0.9640000000000001,3.44,3.82,3.55,2.65,3.27,Bronx,10,47.73662567,33.33333206,15.6378603,3.292181015,18.93004036,0.4619771863117871
10X390,M.S. 390,3,3,3,3,3,3,4,4,4,4,4,0.297,0.254,0.09300000000000001,0.9490000000000001,0.38,0.865,0.006,0.128,0.863,0.002,18.8,0.413,0.9329999999999999,0.20800000000000002,0.965,3.51,3.91,3.52,4.28,3.87,Bronx,10,34.59119415,33.7526207,22.64151001,9.01467514,31.65618515,0.8849721706864564
10X391,The Angelo Patri Middle School,2,3,2,2,3,3,3,3,3,3,3,0.36,0.264,0.077,0.955,0.313,0.9,0.015,0.215,0.745,0.013000000000000001,0.8,0.688,0.9109999999999999,0.285,0.945,3.78,3.64,3.71,3.77,2.62,Bronx,10,54.24430466,29.19254684,12.83643913,3.726708174,16.56314659,0.9113207547169812
10X396,P.S. 396,4,3,3,4,4,4,4,4,4,4,4,0.251,0.353,0.03,0.9259999999999999,0.37,0.848,0.01,0.17800000000000002,0.779,0.023,7.6,0.59,0.934,0.203,0.9640000000000001,4.57,3.93,3.94,3.44,3.87,Bronx,10,50.69444275,31.25,13.88888931,4.166666508,18.05555534,0.4752475247524752
10X447,Creston Academy,3,3,3,4,4,4,4,4,4,4,4,0.35,0.183,0.002,0.943,0.32,0.828,0.015,0.098,0.865,0.013000000000000001,3.0,0.61,0.9329999999999999,0.2,0.968,3.91,3.32,3.92,3.51,3.49,Bronx,10,32.55269241,34.19203568,23.8875885,9.367681503,33.2552681,0.9282608695652174
10X459,East Fordham Academy for the Arts,2,3,2,3,3,3,4,4,4,4,4,0.309,0.281,0.10099999999999999,0.963,0.324,0.892,0.018000000000000002,0.129,0.813,0.011000000000000001,3.3,0.6,0.893,0.405,0.9690000000000001,2.76,2.04,2.76,2.34,3.28,Bronx,10,44.56929016,36.32958984,15.73033714,3.370786428,19.10112381,0.960431654676259
11X016,P.S. 016 Wakefield,2,3,3,3,3,3,3,3,3,3,3,0.102,0.302,0.126,0.855,0.20600000000000002,0.794,0.055,0.483,0.342,0.027999999999999997,0.8,0.966,0.8959999999999999,0.44799999999999995,0.97,3.78,3.64,3.71,3.77,3.41,Bronx,11,25.13661194,39.89070892,26.22950745,8.743169785,34.97267914,0.563076923076923
11X019,P.S. 019 Judith K. Weiss,3,3,3,4,3,4,3,3,3,3,3,0.094,0.166,0.006,0.439,0.07400000000000001,0.366,0.031,0.068,0.278,0.601,10.0,0.879,0.943,0.163,0.956,4.18,3.73,4.06,3.87,3.81,Bronx,11,16.5625,28.125,35,20.3125,55.3125,0.6262230919765166
11X021,P.S. 021 Philip H. Sheridan,2,3,2,2,3,3,3,3,3,3,3,0.1,0.207,0.127,0.882,0.287,0.818,0.024,0.648,0.27899999999999997,0.016,16.0,0.833,0.9,0.401,0.943,3.39,3.13,2.43,1.63,2.27,Bronx,11,32.69754791,40.87193298,24.52316093,1.907356977,26.4305172,0.5190947666195191
11X041,P.S. 041 Gun Hill Road,3,4,3,4,4,4,4,4,4,4,4,0.11800000000000001,0.193,0.064,0.9109999999999999,0.27699999999999997,0.836,0.023,0.493,0.45799999999999996,0.021,12.1,0.625,0.903,0.402,0.968,4.55,4.51,4.41,4.4,4.47,Bronx,11,33.7053566,25.892856600000002,25,15.40178585,40.401786799999996,0.48695652173913045
11X068,P.S. 068 Bronx,2,2,3,3,3,3,3,3,3,3,3,0.008,0.259,0.086,0.747,0.128,0.672,0.015,0.762,0.19699999999999998,0.009000000000000001,1.8,0.768,0.9209999999999999,0.28300000000000003,0.946,2.33,2.72,2.63,3.08,2.15,Bronx,11,22.08955193,34.3283577,34.02985001,9.552238464,43.58208847,0.5045180722891566
11X076,P.S. 076 The Bennington School,2,4,3,3,4,4,4,3,3,4,3,0.14400000000000002,0.16899999999999998,0.061,0.8290000000000001,0.17300000000000001,0.7440000000000001,0.040999999999999995,0.45299999999999996,0.424,0.067,0.8,0.397,0.9079999999999999,0.36,0.9590000000000001,3.7,3.05,3.34,3.64,3.71,Bronx,11,41.47843933,36.55030823,18.68583107,3.285420895,21.97125244,0.5094142259414226
11X078,P.S. 078 Anne Hutchinson,3,3,2,2,3,3,3,3,3,3,3,0.063,0.174,0.061,0.833,0.16,0.775,0.016,0.721,0.23,0.027000000000000003,18.8,0.75,0.9,0.424,0.96,3.77,3.49,2.94,2.57,3.21,Bronx,11,33.74082947,38.14180756,24.69437599,3.422982931,28.11735916,0.5190355329949239
11X083,P.S. 083 Donald Hertz,3,3,3,3,4,4,4,4,4,4,4,0.175,0.201,0.052000000000000005,0.715,0.102,0.627,0.09,0.067,0.48200000000000004,0.35,4.8,0.86,0.9520000000000001,0.105,0.96,4.22,3.52,3.51,3.83,3.53,Bronx,11,23.85082436,30.44232368,25.8456192,19.86123085,45.70685196,0.6790341578327445
11X087,P.S. 087 Bronx,2,3,2,3,3,3,3,3,3,3,3,0.027000000000000003,0.221,0.049,0.743,0.184,0.682,0.059000000000000004,0.6990000000000001,0.172,0.013000000000000001,9.7,0.846,0.9259999999999999,0.267,0.9590000000000001,2.99,3.45,2.88,2.85,3.37,Bronx,11,33.33333206,33.95638657,27.41432953,5.295949936,32.71028137,0.5404040404040404
11X089,P.S. 089 Bronx,2,3,2,2,3,3,3,3,2,3,2,0.21600000000000003,0.179,0.039,0.85,0.129,0.7709999999999999,0.09300000000000001,0.191,0.546,0.155,7.8,0.713,0.9129999999999999,0.348,0.9690000000000001,3.7,3.06,2.88,2.82,3.87,Bronx,11,33.86727524,31.80778122,23.79862785,10.52631569,34.32494354,0.5850066934404283
11X096,P.S. 096 Richard Rodgers,3,3,3,3,4,2,4,3,3,3,2,0.098,0.212,0.05,0.861,0.20199999999999999,0.785,0.036000000000000004,0.203,0.6459999999999999,0.10300000000000001,15.9,0.7829999999999999,0.907,0.35700000000000004,0.9590000000000001,3.56,3.36,3.66,3.53,4.03,Bronx,11,29.03930092,38.86462784,27.9475975,4.148471832,32.09606934,0.4810924369747899
11X097,P.S. 097 Bronx,3,4,3,3,4,4,4,4,3,3,3,0.09,0.214,0.08,0.667,0.08,0.584,0.17800000000000002,0.27,0.37200000000000005,0.159,11.8,0.8240000000000001,0.934,0.215,0.9590000000000001,3.51,3.18,3.66,3.29,2.81,Bronx,11,28.40236664,30.47337341,31.36094666,9.763313293,41.12425995,0.5128983308042488
11X103,P.S. 103 Hector Fontanez,2,3,3,3,3,2,2,3,3,3,3,0.177,0.22399999999999998,0.075,0.883,0.175,0.813,0.023,0.493,0.428,0.023,8.1,0.7879999999999999,0.9009999999999999,0.4,0.958,3.2,3.55,3.55,2.91,3.55,Bronx,11,37.92486572,32.0214653,22.71914101,7.334526062,30.05366707,0.4951284322409212
11X105,P.S. 105 Sen Abraham Bernstein,3,4,3,3,4,4,4,4,3,3,4,0.263,0.198,0.012,0.878,0.17800000000000002,0.805,0.08199999999999999,0.114,0.627,0.158,11.9,0.91,0.9229999999999999,0.28300000000000003,0.9540000000000001,4.08,4.16,3.89,3.13,3.64,Bronx,11,30.20833397,34.89583206,27.25694466,7.638888836,34.89583206,0.5231607629427792
11X106,P.S. 106 Parkchester,2,3,3,3,3,3,3,3,3,3,3,0.158,0.198,0.07,0.794,0.149,0.7340000000000001,0.331,0.272,0.34700000000000003,0.034,26.1,0.9470000000000001,0.9259999999999999,0.275,0.941,3.79,3.68,3.66,3.59,4.12,Bronx,11,19.62809944,38.63636398,31.19834709,10.53719044,41.73553848,0.4618320610687023
11X108,P.S. 108 Philip J. Abinanti,3,4,3,3,4,4,4,4,4,3,3,0.122,0.162,0.042,0.599,0.095,0.521,0.11199999999999999,0.06,0.425,0.385,12.0,0.773,0.937,0.198,0.958,3.78,3.64,3.71,3.77,3.24,Bronx,11,18.22033882,27.11864471,38.13559341,16.52542305,54.66101837,0.3953098827470687
11X111,P.S. 111 Seton Falls,2,3,2,2,2,3,2,3,3,3,3,0.068,0.303,0.13699999999999998,0.883,0.22899999999999998,0.826,0.011000000000000001,0.604,0.365,0.011000000000000001,5.0,0.778,0.904,0.41100000000000003,0.9620000000000001,2.47,2.7,2.34,1.83,2.48,Bronx,11,33.887043,37.20930099,24.9169426,3.986711025,28.9036541,0.47929936305732485
