DBN,School Name,Supportive Environment Rating,Interesting and challenging curriculum,Effective teaching and learning,Effective school assessment,Clear communication - high expectations,Teacher collaboration,"Safety, inclusivity, social-emotional growth",Resource allocation and management,"Identifying, tracking, and meeting goals",Thoughtful teacher development and evaluation,School decision evaluation and adjustment,Percent English Language Learners,Percent Students with Disabilities,Percent Self-Contained,Economic Need Index,Percent in Temp Housing,Percent HRA Eligible,Percent Asian,Percent Black,Percent Hispanic,Percent White,Principal experience at this school,Percent of teachers with 3+ years of experience,Student Attendance Rate,Percent of Students Chronically Absent,Teacher Attendance Rate,Collaborative Teachers Score,Effective School Leadership Score,Rigorous Instruction Score,Strong Family-Community Ties Score,Trust Score,Borough,District,Level 1 %,Level 2 %,Level 3 %,Level 4 %,Level 3+ %,% Tested
10X024,P.S. 024 Spuyten Duyvil,3,3,3,3,3,3,3,3,3,3,3,0.045,0.138,0.017,0.267,0.042,0.193,0.08900000000000001,0.063,0.424,0.37799999999999995,1.7,0.82,0.948,0.11199999999999999,0.97,3.78,3.64,3.71,3.77,1.77,Bronx,10,9.313725471,14.70588207,30.14705849,45.83333206,75.98039246,0.4459016393442623
10X032,P.S. 032 Belmont,2,4,4,4,4,4,4,4,4,4,4,0.17600000000000002,0.255,0.098,0.955,0.293,0.9009999999999999,0.008,0.218,0.745,0.023,3.3,0.6709999999999999,0.905,0.40299999999999997,0.96,4.32,3.64,4.46,3.59,4.07,Bronx,10,60.98765564,23.95061684,11.60493851,3.456790209,15.06172848,0.5165816326530612
10X033,P.S. 033 Timothy Dwight,2,4,3,3,4,3,3,4,3,4,4,0.264,0.218,0.102,0.958,0.179,0.914,0.01,0.11199999999999999,0.853,0.012,13.0,0.863,0.912,0.364,0.95,3.18,3.75,3.73,2.7,2.57,Bronx,10,38.74092102,25.42372894,20.33898354,15.49636841,35.83535004,0.4774566473988439
10X037,P.S. X037 - Multiple Intelligence School,2,4,3,4,3,4,3,4,3,4,3,0.153,0.297,0.128,0.867,0.243,0.8240000000000001,0.019,0.217,0.732,0.019,11.0,0.8,0.9009999999999999,0.406,0.97,4.77,4.16,4.46,3.98,4.42,Bronx,10,43.09927368,28.32929802,19.61259079,8.958837509,28.5714283,0.6393188854489165
10X045,Thomas C. Giordano Middle School 45,2,3,2,2,3,3,3,3,3,3,3,0.201,0.179,0.063,0.9420000000000001,0.19399999999999998,0.875,0.02,0.155,0.773,0.044000000000000004,13.0,0.767,0.905,0.34700000000000003,0.951,3.55,3.44,2.54,3.08,3.89,Bronx,10,62.88000107,28.79999924,6.71999979,1.600000024,8.319999695,0.8802816901408451
10X046,P.S. 046 Edgar Allan Poe,2,3,2,2,3,3,3,3,3,3,3,0.39399999999999996,0.25,0.12300000000000001,0.951,0.315,0.8740000000000001,0.022000000000000002,0.128,0.8170000000000001,0.026000000000000002,9.6,0.821,0.91,0.38,0.956,3.0,3.16,2.61,2.65,3.13,Bronx,10,52.89079285,25.69593239,13.27623081,8.137044907,21.41327667,0.507057546145494
10X051,P.S. 051 Bronx New School,4,4,3,4,4,3,3,3,3,4,3,0.04,0.166,0.0,0.833,0.151,0.7340000000000001,0.02,0.37200000000000005,0.588,0.02,3.0,0.5710000000000001,0.935,0.221,0.961,3.85,3.65,4.15,3.89,4.01,Bronx,10,42.30769348,21.79487228,30.76922989,5.128205299,35.89743423,0.39195979899497485
10X054,P.S./I.S. 54,3,3,3,3,4,3,3,3,3,3,3,0.259,0.215,0.12,0.95,0.306,0.9,0.025,0.248,0.718,0.005,4.9,0.6940000000000001,0.922,0.307,0.971,3.86,3.79,3.6,3.98,3.99,Bronx,10,62.05128098,28.71794891,9.230769157,0,9.230769157,0.4513888888888889
10X056,P.S. 056 Norwood Heights,4,4,4,4,4,4,4,4,4,4,4,0.172,0.266,0.077,0.904,0.243,0.807,0.207,0.07400000000000001,0.639,0.06,3.0,0.875,0.927,0.256,0.96,4.63,4.33,4.91,3.89,4.52,Bronx,10,28.40236664,24.260355,26.03550339,21.30177498,47.33727646,0.48011363636363635
10X059,P.S. 059 The Community School of Technology,3,4,3,3,3,3,4,4,3,4,4,0.188,0.317,0.168,0.968,0.33299999999999996,0.915,0.01,0.315,0.652,0.008,6.8,0.833,0.902,0.397,0.96,3.61,4.22,3.78,4.01,3.42,Bronx,10,48.55072403,29.347826,17.02898598,5.072463989,22.10144997,0.5338491295938105
10X080,J.H.S. 080 The Mosholu Parkway,3,3,3,3,3,3,3,4,3,3,3,0.336,0.233,0.1,0.893,0.285,0.802,0.124,0.13,0.687,0.049,6.2,0.24,0.9279999999999999,0.243,0.961,3.19,3.68,3.54,2.62,3.15,Bronx,10,49.17355347,30.37190056,13.63636398,6.818181992,20.45454597,0.7004341534008683
10X081,P.S. 081 Robert J. Christen,3,4,3,4,4,4,4,4,4,4,4,0.092,0.185,0.065,0.418,0.073,0.33399999999999996,0.073,0.08,0.531,0.284,5.8,0.7879999999999999,0.927,0.244,0.9620000000000001,4.65,4.06,4.47,4.4,4.16,Bronx,10,10.67193699,20.94861603,37.15415192,31.22529602,68.37944794,0.3489655172413793
10X085,P.S. 085 Great Expectations,3,3,3,3,3,3,3,3,3,3,3,0.299,0.22699999999999998,0.06,0.9570000000000001,0.252,0.902,0.01,0.27,0.7120000000000001,0.003,11.8,0.753,0.92,0.315,0.951,3.78,3.64,3.71,3.77,3.82,Bronx,10,55.48098373,27.29306412,14.5413866,2.684563875,17.22595024,0.5096921322690992
10X086,P.S. 086 Kingsbridge Heights,3,4,3,3,4,4,4,4,4,4,4,0.33799999999999997,0.212,0.068,0.924,0.27699999999999997,0.835,0.038,0.064,0.8740000000000001,0.017,6.5,0.701,0.93,0.24100000000000002,0.951,4.6,4.36,4.1,3.72,4.09,Bronx,10,30.48780441,26.94013214,22.0620842,20.50997734,42.57206345,0.5537139349294046
10X091,P.S. 091 Bronx,2,3,3,3,4,3,4,4,3,3,2,0.39299999999999996,0.22,0.094,0.9520000000000001,0.382,0.8909999999999999,0.04,0.16899999999999998,0.752,0.018000000000000002,8.0,0.726,0.9159999999999999,0.322,0.9620000000000001,2.48,2.75,3.26,2.7,2.3,Bronx,10,47.44318008,30.11363602,15.340909,7.102272511,22.44318199,0.48418156808803303
10X094,P.S. 094 Kings College School,2,3,3,3,4,3,4,3,3,3,3,0.265,0.231,0.091,0.92,0.275,0.8340000000000001,0.09,0.174,0.6779999999999999,0.03,13.0,0.7959999999999999,0.9059999999999999,0.39799999999999996,0.9470000000000001,3.41,3.48,3.3,3.53,3.86,Bronx,10,58.33333206,27.30496407,11.87943268,2.482269526,14.36170197,0.44726407613005553
10X095,P.S. 095 Sheila Mencher,2,4,3,3,4,4,3,3,3,4,4,0.17800000000000002,0.203,0.07200000000000001,0.868,0.23399999999999999,0.773,0.062,0.171,0.7,0.047,11.0,0.747,0.9159999999999999,0.318,0.9570000000000001,3.78,3.64,3.71,3.77,3.62,Bronx,10,43.12039185,31.69533157,17.81326866,7.371007442,25.18427467,0.6319875776397516
10X118,J.H.S. 118 William W. Niles,2,3,3,3,3,2,4,3,3,3,3,0.107,0.231,0.083,0.8809999999999999,0.215,0.78,0.14800000000000002,0.22,0.597,0.027999999999999997,8.6,0.696,0.9109999999999999,0.3,0.961,2.12,2.74,3.21,2.14,2.49,Bronx,10,39.63302612,25.22935867,18.89908218,16.23853302,35.1376152,0.9284497444633731
10X141,Riverdale / Kingsbridge Academy (Middle School / H,3,3,3,3,4,3,4,3,3,3,3,0.075,0.196,0.079,0.442,0.105,0.36200000000000004,0.075,0.083,0.557,0.26,11.0,0.866,0.956,0.08900000000000001,0.963,3.33,3.26,3.24,3.83,3.11,Bronx,10,29.61165047,28.64077759,25.72815514,16.01941681,41.74757385,0.7882653061224489
10X159,P.S. 159 Luis Munoz Marin Biling,3,2,2,3,4,3,4,3,2,3,2,0.26899999999999996,0.145,0.016,0.9259999999999999,0.26899999999999996,0.85,0.0,0.13,0.8390000000000001,0.021,11.5,0.867,0.915,0.303,0.9570000000000001,4.02,3.35,3.02,4.55,4.76,Bronx,10,43.18181992,27.27272797,23.86363602,5.681818008,29.54545403,0.45595854922279794
10X205,P.S. 205 Fiorello LaGuardia,2,3,3,3,3,3,3,3,3,4,3,0.256,0.223,0.047,0.9520000000000001,0.225,0.894,0.021,0.124,0.7929999999999999,0.057,1.8,0.823,0.9179999999999999,0.312,0.9520000000000001,3.78,3.64,3.71,3.77,3.7,Bronx,10,44.55252838,29.37743187,20.03890991,6.031128407,26.07003975,0.5044160942100098
10X206,I.S. 206 Ann Mersereau,3,3,3,3,3,3,3,3,3,2,2,0.319,0.33299999999999996,0.145,0.9520000000000001,0.33299999999999996,0.8740000000000001,0.019,0.13,0.836,0.005,1.8,1.0,0.904,0.377,0.9590000000000001,2.98,3.42,3.34,3.98,4.09,Bronx,10,60.89385605,24.0223465,13.40782166,1.675977707,15.08379841,0.8647342995169082
10X225,Theatre Arts Production Company School,2,3,3,3,3,3,4,4,3,4,3,0.073,0.204,0.039,0.899,0.204,0.8009999999999999,0.01,0.267,0.6940000000000001,0.015,6.3,0.773,0.92,0.315,0.97,3.78,3.64,3.71,3.77,3.11,Bronx,10,42.16867447,36.746986390000004,15.06024075,6.024096489,21.08433723,0.8058252427184466
10X226,P.S. 226,2,3,3,4,3,4,3,3,3,4,3,0.26,0.17600000000000002,0.068,0.94,0.33,0.857,0.005,0.226,0.762,0.0,15.9,0.5,0.925,0.265,0.9670000000000001,3.78,3.64,3.71,3.77,2.72,Bronx,10,47.66839218,29.01554489,18.13471413,5.18134737,23.31606293,0.43665158371040724
10X228,Jonas Bronck Academy,4,4,4,4,3,4,4,4,4,4,4,0.055999999999999994,0.172,0.0,0.843,0.09300000000000001,0.7390000000000001,0.067,0.138,0.75,0.022000000000000002,5.8,0.684,0.983,0.004,0.9890000000000001,4.65,4.49,4.78,3.8,4.1,Bronx,10,18.939394,29.54545403,37.5,14.01515198,51.51515198,0.9850746268656716
10X243,West Bronx Academy for the Future,3,3,2,2,3,3,4,3,3,3,3,0.142,0.253,0.064,0.9,0.18899999999999997,0.794,0.011000000000000001,0.20600000000000002,0.769,0.011000000000000001,14.0,0.674,0.943,0.18100000000000002,0.961,3.56,3.56,2.62,3.13,3.74,Bronx,10,57.1428566,31.03448296,10.34482765,1.477832556,11.82266045,0.7224199288256228
10X244,The New School for Leadership and Journalism,3,3,3,3,4,3,4,4,4,4,4,0.214,0.226,0.07200000000000001,0.887,0.243,0.789,0.040999999999999995,0.126,0.8009999999999999,0.023,4.2,0.727,0.929,0.245,0.96,3.74,4.15,3.61,3.97,4.01,Bronx,10,46.58573532,32.16995621,12.44309521,8.801214218,21.24431038,0.8810160427807486
10X246,P.S. 246 Poe Center,2,3,2,3,4,3,3,3,3,4,3,0.376,0.22,0.054000000000000006,0.948,0.23800000000000002,0.8759999999999999,0.034,0.083,0.833,0.040999999999999995,0.8,0.672,0.917,0.307,0.9540000000000001,2.85,2.93,2.67,3.46,2.97,Bronx,10,57.80051041,23.78516579,12.78772354,5.626598358,18.4143219,0.53125
10X254,I.S. 254,4,2,2,3,4,3,4,3,3,3,3,0.341,0.281,0.132,0.943,0.264,0.872,0.021,0.175,0.789,0.009000000000000001,5.9,0.5529999999999999,0.905,0.35,0.968,3.78,3.64,3.71,3.77,3.7,Bronx,10,53.51089478,26.39225197,15.25423717,4.842615128,20.09685135,0.8805970149253731
10X279,"P.S. 279 Captain Manuel Rivera, Jr.",3,3,3,4,3,4,4,4,3,4,3,0.299,0.205,0.08,0.955,0.355,0.866,0.037000000000000005,0.161,0.789,0.005,5.8,0.747,0.9359999999999999,0.218,0.9690000000000001,3.78,3.64,3.71,3.77,4.27,Bronx,10,44.7297287,29.4594593,16.75675583,9.05405426,25.81081009,0.6776556776556777
10X280,P.S./M.S. 280 Mosholu Parkway,3,4,3,4,4,4,4,4,4,4,4,0.168,0.29,0.073,0.895,0.209,0.8170000000000001,0.10400000000000001,0.078,0.752,0.059000000000000004,11.3,0.8029999999999999,0.917,0.311,0.948,4.61,3.85,4.41,3.77,4.15,Bronx,10,31.03448296,33.79310226,23.44827652,11.72413826,35.17241287,0.6621004566210046
10X291,P.S. 291,3,3,3,3,4,3,4,4,4,4,4,0.27399999999999997,0.182,0.07200000000000001,0.946,0.266,0.871,0.008,0.094,0.889,0.008,15.8,0.8909999999999999,0.907,0.37,0.951,3.99,4.75,3.78,4.7,4.53,Bronx,10,36.62420273,27.07006454,21.01910782,15.28662395,36.30573273,0.49216300940438873
10X306,P.S. 306,3,3,2,2,3,2,3,3,3,3,3,0.142,0.218,0.061,0.948,0.251,0.884,0.013000000000000001,0.259,0.718,0.006999999999999999,8.7,0.87,0.9259999999999999,0.258,0.96,2.48,3.22,2.52,3.41,3.19,Bronx,10,48.93048096,27.80748749,16.04277992,7.219251156,23.26203156,0.5404624277456648
10X307,Luisa Pineiro Fuentes School of Science and Discov,3,3,3,3,3,3,3,3,3,3,3,0.392,0.21600000000000003,0.062,0.9059999999999999,0.294,0.792,0.057,0.057,0.87,0.016,6.3,0.5589999999999999,0.941,0.212,0.948,3.5,3.52,3.51,3.47,3.47,Bronx,10,48.57143021,25.7142849,20,5.714285851,25.7142849,0.45454545454545453
10X308,Bronx Dance Academy School,3,3,3,3,3,3,3,3,3,3,3,0.048,0.23,0.03,0.887,0.204,0.773,0.015,0.223,0.755,0.006999999999999999,10.7,0.737,0.9309999999999999,0.239,0.9690000000000001,3.78,3.64,3.71,2.73,3.4,Bronx,10,40.1639328,37.29508209,15.98360634,6.557376862,22.5409832,0.9070631970260223
10X310,P.S. 310 Marble Hill,3,4,3,3,3,4,4,4,4,4,4,0.17300000000000001,0.17,0.022000000000000002,0.885,0.318,0.804,0.013000000000000001,0.12300000000000001,0.8240000000000001,0.035,11.4,0.695,0.932,0.244,0.958,3.82,3.07,3.91,3.36,3.14,Bronx,10,37.87878799,29.69696999,19.69696999,12.72727299,32.42424393,0.4874446085672083
10X315,P.S. 315 Lab School,3,4,3,4,4,4,4,4,4,4,4,0.157,0.221,0.06,0.945,0.17300000000000001,0.88,0.012,0.133,0.843,0.004,6.8,0.929,0.9229999999999999,0.289,0.955,4.57,4.43,4.48,4.0,3.99,Bronx,10,44.97041321,26.03550339,22.4852066,6.508875847,28.9940834,0.678714859437751
10X331,The Bronx School of Young Leaders,4,4,3,3,4,4,4,4,3,3,3,0.196,0.22699999999999998,0.071,0.9420000000000001,0.242,0.875,0.02,0.252,0.726,0.0,9.9,0.563,0.948,0.151,0.966,4.46,4.31,4.03,4.11,4.38,Bronx,10,43.64640808,29.5580101,19.33701706,7.458563328,26.79557991,0.8850855745721271
10X340,P.S. 340,3,4,3,3,4,4,4,4,4,4,4,0.315,0.27899999999999997,0.10400000000000001,0.914,0.33399999999999996,0.8440000000000001,0.013000000000000001,0.094,0.866,0.019,3.8,0.84,0.919,0.314,0.951,4.55,4.08,4.01,3.67,4.48,Bronx,10,42.25352097,32.0422554,18.66197205,7.042253494,25.70422554,0.45222929936305734
10X342,International School for Liberal Arts,4,3,2,2,3,3,4,3,3,4,3,0.716,0.092,0.006999999999999999,0.93,0.376,0.809,0.006999999999999999,0.0,0.986,0.006999999999999999,6.3,0.75,0.953,0.086,0.976,3.78,3.64,3.71,3.77,3.74,Bronx,10,57.8571434,30.7142849,11.428571699999999,0,11.428571699999999,0.9929078014184397
10X344,Ampark Neighborhood,3,3,3,3,3,3,3,3,3,3,3,0.028999999999999998,0.20800000000000002,0.045,0.499,0.11599999999999999,0.359,0.037000000000000005,0.14,0.628,0.166,0.8,0.63,0.945,0.136,0.965,3.78,3.64,3.71,3.77,4.3,Bronx,10,24.04371643,27.32240486,30.60109329,18.03278732,48.63388062,0.48284960422163586
10X360,P.S. 360,3,3,3,3,3,3,3,3,3,3,3,0.201,0.244,0.122,0.8909999999999999,0.226,0.8170000000000001,0.018000000000000002,0.113,0.8370000000000001,0.032,3.8,0.634,0.9109999999999999,0.374,0.9540000000000001,3.65,3.48,3.57,2.99,3.8,Bronx,10,50.26454926,27.51322746,16.93121719,5.291005135,22.22222137,0.42663656884875845
10X363,Academy For Personal Leadership And Excellence,3,4,3,3,4,3,3,4,3,3,3,0.336,0.257,0.063,0.935,0.226,0.851,0.016,0.102,0.865,0.011000000000000001,8.0,0.774,0.9279999999999999,0.24600000000000002,0.96,3.78,3.64,3.71,3.77,4.01,Bronx,10,58.73320389,31.09404945,8.253358841,1.919385791,10.17274475,0.9353680430879713
10X368,In-Tech Academy (M.S. / High School 368),3,4,3,3,4,3,4,3,3,3,3,0.20600000000000002,0.19399999999999998,0.08800000000000001,0.833,0.22699999999999998,0.735,0.038,0.077,0.852,0.023,3.0,0.866,0.93,0.228,0.966,3.78,3.64,3.71,3.77,2.87,Bronx,10,50.47021866,22.88401222,19.43573761,7.210031509,26.64576721,0.6645833333333333
10X382,"Elementary School for Math, Science, and Technolog",2,3,3,3,3,3,3,3,3,3,3,0.341,0.161,0.0,0.965,0.39899999999999997,0.894,0.0,0.223,0.769,0.0,10.0,0.9470000000000001,0.922,0.29100000000000004,0.966,3.4,3.77,3.55,2.74,3.85,Bronx,10,48.2014389,29.49640274,14.38848877,7.913669109,22.30215836,0.5091575091575091
10X386,School for Environmental Citizenship,3,3,3,3,3,3,3,4,3,3,3,0.382,0.19,0.048,0.975,0.39,0.92,0.004,0.129,0.8540000000000001,0.013000000000000001,4.6,0.723,0.9329999999999999,0.218,0.9640000000000001,3.44,3.82,3.55,2.65,3.27,Bronx,10,60.24590302,24.59016418,11.88524628,3.278688431,15.16393471,0.46387832699619774
10X390,M.S. 390,3,3,3,3,3,3,4,4,4,4,4,0.297,0.254,0.09300000000000001,0.9490000000000001,0.38,0.865,0.006,0.128,0.863,0.002,18.8,0.413,0.9329999999999999,0.20800000000000002,0.965,3.51,3.91,3.52,4.28,3.87,Bronx,10,50.69306946,26.73267365,14.85148525,7.722772121,22.5742569,0.9369202226345084
10X391,The Angelo Patri Middle School,2,3,2,2,3,3,3,3,3,3,3,0.36,0.264,0.077,0.955,0.313,0.9,0.015,0.215,0.745,0.013000000000000001,0.8,0.688,0.9109999999999999,0.285,0.945,3.78,3.64,3.71,3.77,2.62,Bronx,10,71.14228821,21.04208374,6.813627243,1.002004027,7.81563139,0.9415094339622642
10X396,P.S. 396,4,3,3,4,4,4,4,4,4,4,4,0.251,0.353,0.03,0.9259999999999999,0.37,0.848,0.01,0.17800000000000002,0.779,0.023,7.6,0.59,0.934,0.203,0.9640000000000001,4.57,3.93,3.94,3.44,3.87,Bronx,10,64.66666412,20,11.33333302,4,15.33333302,0.49504950495049505
10X447,Creston Academy,3,3,3,4,4,4,4,4,4,4,4,0.35,0.183,0.002,0.943,0.32,0.828,0.015,0.098,0.865,0.013000000000000001,3.0,0.61,0.9329999999999999,0.2,0.968,3.91,3.32,3.92,3.51,3.49,Bronx,10,38.3928566,35.0446434,17.1875,9.375,26.5625,0.9739130434782609
10X459,East Fordham Academy for the Arts,2,3,2,3,3,3,4,4,4,4,4,0.309,0.281,0.10099999999999999,0.963,0.324,0.892,0.018000000000000002,0.129,0.813,0.011000000000000001,3.3,0.6,0.893,0.405,0.9690000000000001,2.76,2.04,2.76,2.34,3.28,Bronx,10,74.27536011,20.28985596,5.072463989,0.3623188436,5.434782505,0.9928057553956835
11X016,P.S. 016 Wakefield,2,3,3,3,3,3,3,3,3,3,3,0.102,0.302,0.126,0.855,0.20600000000000002,0.794,0.055,0.483,0.342,0.027999999999999997,0.8,0.966,0.8959999999999999,0.44799999999999995,0.97,3.78,3.64,3.71,3.77,3.41,Bronx,11,38.70967865,36.55913925,18.27956963,6.451612949,24.7311821,0.5723076923076923
11X019,P.S. 019 Judith K. Weiss,3,3,3,4,3,4,3,3,3,3,3,0.094,0.166,0.006,0.439,0.07400000000000001,0.366,0.031,0.068,0.278,0.601,10.0,0.879,0.943,0.163,0.956,4.18,3.73,4.06,3.87,3.81,Bronx,11,17.73700333,25.07645226,33.94495392,23.2415905,57.18654251,0.639921722113503
11X021,P.S. 021 Philip H. Sheridan,2,3,2,2,3,3,3,3,3,3,3,0.1,0.207,0.127,0.882,0.287,0.818,0.024,0.648,0.27899999999999997,0.016,16.0,0.833,0.9,0.401,0.943,3.39,3.13,2.43,1.63,2.27,Bronx,11,48.08743286,30.05464554,18.03278732,3.825136662,21.85792351,0.5176803394625177
11X041,P.S. 041 Gun Hill Road,3,4,3,4,4,4,4,4,4,4,4,0.11800000000000001,0.193,0.064,0.9109999999999999,0.27699999999999997,0.836,0.023,0.493,0.45799999999999996,0.021,12.1,0.625,0.903,0.402,0.968,4.55,4.51,4.41,4.4,4.47,Bronx,11,43.51648331,17.58241844,21.97802162,16.92307663,38.90110016,0.4945652173913043
11X068,P.S. 068 Bronx,2,2,3,3,3,3,3,3,3,3,3,0.008,0.259,0.086,0.747,0.128,0.672,0.015,0.762,0.19699999999999998,0.009000000000000001,1.8,0.768,0.9209999999999999,0.28300000000000003,0.946,2.33,2.72,2.63,3.08,2.15,Bronx,11,30.98159599,31.59509277,24.84662628,12.57668686,37.42331314,0.49096385542168675
11X076,P.S. 076 The Bennington School,2,4,3,3,4,4,4,3,3,4,3,0.14400000000000002,0.16899999999999998,0.061,0.8290000000000001,0.17300000000000001,0.7440000000000001,0.040999999999999995,0.45299999999999996,0.424,0.067,0.8,0.397,0.9079999999999999,0.36,0.9590000000000001,3.7,3.05,3.34,3.64,3.71,Bronx,11,54.5824852,27.49490929,13.6456213,4.276985645,17.92260742,0.5135983263598326
11X078,P.S. 078 Anne Hutchinson,3,3,2,2,3,3,3,3,3,3,3,0.063,0.174,0.061,0.833,0.16,0.775,0.016,0.721,0.23,0.027000000000000003,18.8,0.75,0.9,0.424,0.96,3.77,3.49,2.94,2.57,3.21,Bronx,11,56.25,20.19230843,14.90384579,8.653845787,23.55769157,0.5279187817258884
11X083,P.S. 083 Donald Hertz,3,3,3,3,4,4,4,4,4,4,4,0.175,0.201,0.052000000000000005,0.715,0.102,0.627,0.09,0.067,0.48200000000000004,0.35,4.8,0.86,0.9520000000000001,0.105,0.96,4.22,3.52,3.51,3.83,3.53,Bronx,11,32.45539474,27.18776512,20.30586243,20.05097771,40.35683823,0.693168433451119
11X087,P.S. 087 Bronx,2,3,2,3,3,3,3,3,3,3,3,0.027000000000000003,0.221,0.049,0.743,0.184,0.682,0.059000000000000004,0.6990000000000001,0.172,0.013000000000000001,9.7,0.846,0.9259999999999999,0.267,0.9590000000000001,2.99,3.45,2.88,2.85,3.37,Bronx,11,33.95638657,29.59501648,24.92211914,11.52647972,36.44859695,0.5404040404040404
11X089,P.S. 089 Bronx,2,3,2,2,3,3,3,3,2,3,2,0.21600000000000003,0.179,0.039,0.85,0.129,0.7709999999999999,0.09300000000000001,0.191,0.546,0.155,7.8,0.713,0.9129999999999999,0.348,0.9690000000000001,3.7,3.06,2.88,2.82,3.87,Bronx,11,40.14510345,30.71342278,18.1378479,11.00362778,29.14147568,0.5535475234270415
11X096,P.S. 096 Richard Rodgers,3,3,3,3,4,2,4,3,3,3,2,0.098,0.212,0.05,0.861,0.20199999999999999,0.785,0.036000000000000004,0.203,0.6459999999999999,0.10300000000000001,15.9,0.7829999999999999,0.907,0.35700000000000004,0.9590000000000001,3.56,3.36,3.66,3.53,4.03,Bronx,11,34.11513901,28.99786758,26.01279259,10.87420082,36.88699341,0.49264705882352944
11X097,P.S. 097 Bronx,3,4,3,3,4,4,4,4,3,3,3,0.09,0.214,0.08,0.667,0.08,0.584,0.17800000000000002,0.27,0.37200000000000005,0.159,11.8,0.8240000000000001,0.934,0.215,0.9590000000000001,3.51,3.18,3.66,3.29,2.81,Bronx,11,31.13772392,32.63473129,24.25149727,11.97604752,36.22754669,0.5068285280728376
11X103,P.S. 103 Hector Fontanez,2,3,3,3,3,2,2,3,3,3,3,0.177,0.22399999999999998,0.075,0.883,0.175,0.813,0.023,0.493,0.428,0.023,8.1,0.7879999999999999,0.9009999999999999,0.4,0.958,3.2,3.55,3.55,2.91,3.55,Bronx,11,55.43859482,23.15789413,15.08771896,6.3157897,21.40350914,0.5048715677590788
11X105,P.S. 105 Sen Abraham Bernstein,3,4,3,3,4,4,4,4,3,3,4,0.263,0.198,0.012,0.878,0.17800000000000002,0.805,0.08199999999999999,0.114,0.627,0.158,11.9,0.91,0.9229999999999999,0.28300000000000003,0.9540000000000001,4.08,4.16,3.89,3.13,3.64,Bronx,11,39.02847672,28.47571182,22.2780571,10.21775532,32.49581146,0.5422343324250681
11X106,P.S. 106 Parkchester,2,3,3,3,3,3,3,3,3,3,3,0.158,0.198,0.07,0.794,0.149,0.7340000000000001,0.331,0.272,0.34700000000000003,0.034,26.1,0.9470000000000001,0.9259999999999999,0.275,0.941,3.79,3.68,3.66,3.59,4.12,Bronx,11,32.45967865,26.41129112,24.79838753,16.33064461,41.12903214,0.4732824427480916
11X108,P.S. 108 Philip J. Abinanti,3,4,3,3,4,4,4,4,4,3,3,0.122,0.162,0.042,0.599,0.095,0.521,0.11199999999999999,0.06,0.425,0.385,12.0,0.773,0.937,0.198,0.958,3.78,3.64,3.71,3.77,3.24,Bronx,11,17.87234116,30.21276665,29.78723335,22.12765884,51.9148941,0.3936348408710218
11X111,P.S. 111 Seton Falls,2,3,2,2,2,3,2,3,3,3,3,0.068,0.303,0.13699999999999998,0.883,0.22899999999999998,0.826,0.011000000000000001,0.604,0.365,0.011000000000000001,5.0,0.778,0.904,0.41100000000000003,0.9620000000000001,2.47,2.7,2.34,1.83,2.48,Bronx,11,43.37748337,26.15894127,25.8278141,4.635761738,30.46357536,0.48089171974522293
11X112,P.S. 112 Bronxwood,3,2,2,2,3,3,3,3,3,3,3,0.052000000000000005,0.23399999999999999,0.11,0.934,0.312,0.8740000000000001,0.003,0.488,0.488,0.021,0.8,0.8240000000000001,0.9009999999999999,0.41,0.9570000000000001,3.78,3.64,3.71,3.77,3.28,Bronx,11,58.04597855,33.90804672,8.045976639,0,8.045976639,0.4566929133858268
11X121,P.S. 121 Throop,2,3,2,3,3,3,3,3,3,3,3,0.065,0.195,0.061,0.752,0.16899999999999998,0.6579999999999999,0.075,0.5579999999999999,0.3,0.057999999999999996,3.9,0.8390000000000001,0.924,0.28600000000000003,0.955,3.78,3.64,3.71,3.77,2.57,Bronx,11,44.07894897,24.56140327,20.83333397,10.52631569,31.35964966,0.5175936435868331
11X127,J.H.S. 127 The Castle Hill,3,3,3,3,4,4,3,4,3,3,3,0.17,0.18100000000000002,0.043,0.799,0.18100000000000002,0.73,0.315,0.218,0.42100000000000004,0.026000000000000002,12.8,0.667,0.941,0.18600000000000003,0.96,4.09,3.91,3.63,2.87,3.61,Bronx,11,43.51585007,30.5475502,16.28242111,9.654178619,25.93659973,0.8610421836228288
11X144,J.H.S. 144 Michelangelo,3,4,3,3,4,3,3,4,3,3,3,0.106,0.28300000000000003,0.138,0.7859999999999999,0.19899999999999998,0.701,0.027999999999999997,0.6,0.32299999999999995,0.040999999999999995,3.0,0.725,0.9009999999999999,0.382,0.953,3.98,4.19,4.19,3.94,4.53,Bronx,11,52.26244354,25.11312294,15.15837097,7.466063499,22.62443352,0.8983739837398373
11X153,P.S. 153 Helen Keller,3,4,4,3,4,3,4,4,4,4,4,0.021,0.127,0.025,0.512,0.048,0.436,0.11599999999999999,0.5720000000000001,0.252,0.043,3.8,0.857,0.9520000000000001,0.133,0.9470000000000001,2.62,2.2,3.72,3.53,2.96,Bronx,11,24.47129822,20.54380608,21.45015144,33.53474426,54.9848938,0.5245641838351822
